CollectionID,Background,Body,Eyes,Mouth,Accessory,InscriptionID
5581,yellow.png,black.png,black yellow yellow black.png,black.png,blue right.png,83224
5582,blue.png,blue.png,yellow red.png,blue.png,yellow left.png,83225
5583,yellow.png,orange.png,black yellow.png,black.png,orange left.png,83226
5584,black.png,black.png,yellow blue.png,black.png,yellow left.png,83227
5585,black.png,blue.png,up_and_out black yellow.png,blue.png,red left.png,83228
5586,blue.png,orange.png,yellow red.png,orange.png,yellow left.png,83229
5587,yellow.png,black.png,red blue.png,black.png,black left.png,83230
5588,blue.png,blue.png,blue red.png,orange.png,blue left.png,83231
5589,green.png,black.png,orange yellow.png,green.png,orange right.png,83232
5590,black.png,green.png,down black up red.png,red.png,none.png,83233
5591,red.png,blue.png,green blue.png,orange.png,red left.png,83234
5592,yellow.png,blue.png,green yellow.png,red.png,red left.png,83235
5593,orange.png,black.png,yellow red.png,blue.png,red left.png,83236
5594,blue.png,black.png,black yellow yellow black.png,red.png,yellow right.png,83237
5595,black.png,blue.png,black yellow yellow black.png,green.png,blue right.png,83238
5596,orange.png,orange.png,black yellow yellow black.png,yellow.png,orange right.png,83239
5597,blue.png,black.png,yellow green blue.png,red.png,yellow right.png,83240
5598,orange.png,yellow.png,yellow red.png,black.png,blue right.png,83241
5599,black.png,yellow.png,multicolor.png,red.png,red left.png,83242
5600,green.png,blue.png,black yellow.png,red.png,blue right.png,83243
5601,green.png,black.png,black yellow yellow black.png,orange.png,orange right.png,83244
5602,yellow.png,blue.png,up_and_out black yellow.png,yellow.png,orange left.png,83245
5603,orange.png,blue.png,blue red.png,orange.png,blue right.png,83246
5604,black.png,orange.png,blue red.png,yellow.png,blue left.png,83247
5605,yellow.png,black.png,blue red.png,green.png,blue right.png,83248
5606,yellow.png,yellow.png,down black up red.png,black.png,yellow right.png,83249
5607,blue.png,orange.png,orange blue.png,yellow.png,green left.png,83250
5608,yellow.png,yellow.png,orange blue.png,red.png,yellow right.png,83251
5609,red.png,red.png,yellow green blue.png,yellow.png,orange right.png,83252
5610,orange.png,yellow.png,up_and_out black yellow.png,orange.png,blue right.png,83253
5611,black.png,black.png,left black yellow.png,yellow.png,green left.png,83254
5612,yellow.png,green.png,black red.png,black.png,orange right.png,83255
5613,orange.png,red.png,down black up red.png,black.png,none.png,83256
5614,green.png,black.png,black red.png,orange.png,yellow left.png,83257
5615,orange.png,green.png,orange blue.png,yellow.png,green left.png,83258
5616,red.png,red.png,up_and_out black yellow.png,yellow.png,black left.png,83259
5617,orange.png,blue.png,green yellow.png,blue.png,yellow right.png,83260
5618,green.png,red.png,multicolor.png,red.png,orange left.png,83261
5619,orange.png,orange.png,orange yellow.png,blue.png,green right.png,83262
5620,black.png,black.png,orange yellow.png,blue.png,orange left.png,83263
5621,blue.png,blue.png,left black yellow.png,blue.png,yellow left.png,83264
5622,black.png,blue.png,black yellow yellow black.png,blue.png,black right.png,83265
5623,green.png,black.png,multicolor.png,red.png,blue right.png,83266
5624,red.png,orange.png,green yellow.png,red.png,orange right.png,83267
5625,orange.png,orange.png,left black yellow.png,black.png,blue left.png,83268
5626,black.png,orange.png,down black up red.png,red.png,yellow left.png,83269
5627,yellow.png,red.png,left black yellow.png,black.png,yellow left.png,83270
5628,orange.png,blue.png,down black up red.png,orange.png,orange right.png,83271
5629,green.png,orange.png,green yellow.png,red.png,blue left.png,83272
5630,orange.png,red.png,green blue.png,yellow.png,yellow right.png,83273
5631,blue.png,blue.png,yellow green blue.png,green.png,green left.png,83274
5632,orange.png,red.png,red blue.png,red.png,red left.png,83275
5633,black.png,green.png,yellow black black yellow.png,green.png,black left.png,83276
5634,orange.png,yellow.png,down black up red.png,blue.png,green right.png,83277
5635,blue.png,black.png,black yellow.png,black.png,blue right.png,83278
5636,black.png,orange.png,orange yellow.png,blue.png,none.png,83279
5637,red.png,blue.png,green blue.png,yellow.png,green left.png,83280
5638,yellow.png,orange.png,yellow green blue.png,blue.png,orange left.png,83281
5639,black.png,green.png,left black yellow.png,green.png,green right.png,83282
5640,orange.png,red.png,yellow blue.png,green.png,red left.png,83283
5641,yellow.png,blue.png,black yellow yellow black.png,red.png,orange right.png,83284
5642,orange.png,orange.png,green red.png,orange.png,black left.png,83285
5643,black.png,orange.png,green yellow.png,red.png,yellow left.png,83286
5644,yellow.png,black.png,yellow blue.png,green.png,green left.png,83287
5645,orange.png,yellow.png,yellow black black yellow.png,yellow.png,orange left.png,83288
5646,red.png,red.png,up_and_out black yellow.png,yellow.png,yellow right.png,83289
5647,orange.png,green.png,green blue.png,blue.png,blue right.png,83290
5648,green.png,yellow.png,multicolor.png,yellow.png,orange right.png,83291
5649,black.png,yellow.png,yellow blue.png,blue.png,green left.png,83292
5650,red.png,red.png,black yellow yellow black.png,green.png,red left.png,83293
5651,yellow.png,black.png,yellow black black yellow.png,black.png,yellow left.png,83294
5652,black.png,blue.png,red blue.png,black.png,yellow left.png,83295
5653,red.png,yellow.png,up_and_out black yellow.png,black.png,blue left.png,83296
5654,blue.png,yellow.png,yellow green blue.png,orange.png,none.png,83297
5655,orange.png,red.png,green yellow.png,black.png,orange left.png,83298
5656,green.png,orange.png,yellow red.png,yellow.png,blue left.png,83299
5657,red.png,black.png,orange blue.png,black.png,red left.png,83300
5658,red.png,red.png,black yellow.png,orange.png,green right.png,83301
5659,red.png,blue.png,orange yellow.png,red.png,blue right.png,83302
5660,orange.png,orange.png,up_and_out black yellow.png,orange.png,orange left.png,83303
5661,black.png,black.png,orange blue.png,green.png,red left.png,83304
5662,green.png,yellow.png,orange yellow.png,green.png,green left.png,83305
5663,green.png,red.png,up_and_out black yellow.png,black.png,blue left.png,83306
5664,blue.png,red.png,black yellow yellow black.png,green.png,yellow right.png,83307
5665,orange.png,green.png,yellow blue.png,orange.png,red left.png,83308
5666,orange.png,orange.png,yellow blue.png,black.png,orange right.png,83309
5667,black.png,orange.png,yellow black black yellow.png,green.png,yellow right.png,83310
5668,black.png,black.png,yellow red.png,black.png,red left.png,83311
5669,red.png,yellow.png,green yellow.png,yellow.png,orange left.png,83312
5670,orange.png,yellow.png,left black yellow.png,yellow.png,orange left.png,83313
5671,red.png,blue.png,orange yellow.png,black.png,blue right.png,83314
5672,green.png,orange.png,green red.png,green.png,orange right.png,83315
5673,orange.png,red.png,red blue.png,green.png,green right.png,83316
5674,orange.png,orange.png,yellow red.png,blue.png,yellow right.png,83317
5675,yellow.png,orange.png,up_and_out black yellow.png,yellow.png,blue right.png,83318
5676,blue.png,black.png,black red.png,black.png,black right.png,83319
5677,blue.png,blue.png,orange blue.png,yellow.png,yellow left.png,83320
5678,green.png,yellow.png,up_and_out black yellow.png,green.png,blue right.png,83321
5679,black.png,orange.png,yellow black black yellow.png,blue.png,red left.png,83322
5680,green.png,orange.png,black red.png,yellow.png,none.png,83323
5681,green.png,blue.png,blue red.png,blue.png,blue right.png,83324
5682,yellow.png,blue.png,yellow blue.png,green.png,red left.png,83325
5683,yellow.png,yellow.png,black yellow.png,orange.png,yellow left.png,83326
5684,black.png,green.png,yellow black black yellow.png,black.png,black right.png,83327
5685,black.png,red.png,yellow blue.png,red.png,green right.png,83328
5686,green.png,green.png,yellow green blue.png,red.png,none.png,83329
5687,green.png,black.png,up_and_out black yellow.png,green.png,yellow left.png,83330
5688,black.png,yellow.png,multicolor.png,orange.png,none.png,83331
5689,orange.png,orange.png,red blue.png,blue.png,yellow left.png,83332
5690,orange.png,green.png,multicolor.png,blue.png,red left.png,83333
5691,black.png,blue.png,green yellow.png,blue.png,red left.png,83334
5692,green.png,green.png,yellow black black yellow.png,black.png,blue right.png,83335
5693,orange.png,blue.png,green yellow.png,red.png,yellow right.png,83336
5694,blue.png,green.png,yellow blue.png,green.png,none.png,83337
5695,red.png,black.png,multicolor.png,black.png,orange right.png,83338
5696,green.png,red.png,left black yellow.png,black.png,blue left.png,83339
5697,green.png,black.png,green yellow.png,blue.png,orange right.png,83340
5698,red.png,green.png,blue red.png,red.png,none.png,83341
5699,green.png,green.png,black red.png,blue.png,yellow left.png,83342
5700,orange.png,orange.png,yellow black black yellow.png,yellow.png,yellow left.png,83343
5701,blue.png,black.png,yellow blue.png,red.png,orange left.png,83344
5702,yellow.png,orange.png,green red.png,orange.png,yellow left.png,83345
5703,green.png,blue.png,yellow blue.png,red.png,black right.png,83346
5704,blue.png,orange.png,orange blue.png,blue.png,green right.png,83347
5705,black.png,orange.png,green red.png,green.png,black right.png,83348
5706,blue.png,red.png,green yellow.png,red.png,orange left.png,83349
5707,yellow.png,orange.png,left black yellow.png,black.png,blue left.png,83350
5708,orange.png,blue.png,left black yellow.png,yellow.png,black right.png,83351
5709,black.png,green.png,blue red.png,orange.png,orange left.png,83352
5710,red.png,green.png,black yellow yellow black.png,orange.png,black left.png,83353
5711,black.png,black.png,green blue.png,yellow.png,green left.png,83354
5712,green.png,orange.png,orange yellow.png,green.png,blue left.png,83355
5713,orange.png,orange.png,black yellow.png,blue.png,yellow left.png,83356
5714,red.png,yellow.png,red blue.png,orange.png,black left.png,83357
5715,yellow.png,yellow.png,black yellow yellow black.png,red.png,green right.png,83358
5716,yellow.png,red.png,yellow green blue.png,blue.png,green left.png,83359
5717,yellow.png,green.png,multicolor.png,red.png,black left.png,83360
5718,orange.png,green.png,orange yellow.png,orange.png,orange right.png,83361
5719,black.png,orange.png,yellow blue.png,red.png,black right.png,83362
5720,blue.png,red.png,yellow blue.png,green.png,yellow left.png,83363
5721,orange.png,orange.png,down black up red.png,yellow.png,yellow right.png,83364
5722,red.png,green.png,yellow black black yellow.png,green.png,orange right.png,83365
5723,orange.png,blue.png,black red.png,yellow.png,blue right.png,83366
5724,blue.png,red.png,green blue.png,yellow.png,black left.png,83367
5725,green.png,orange.png,yellow black black yellow.png,orange.png,blue right.png,83368
5726,green.png,orange.png,orange blue.png,black.png,black right.png,83369
5727,blue.png,red.png,green red.png,red.png,black left.png,83370
5728,orange.png,yellow.png,left black yellow.png,yellow.png,blue left.png,83371
5729,orange.png,yellow.png,green blue.png,green.png,yellow left.png,83372
5730,green.png,green.png,yellow black black yellow.png,yellow.png,orange right.png,83373
5731,black.png,red.png,orange yellow.png,orange.png,green right.png,83374
5732,red.png,green.png,orange yellow.png,yellow.png,black right.png,83375
5733,black.png,blue.png,yellow blue.png,yellow.png,red left.png,83376
5734,black.png,green.png,green yellow.png,green.png,yellow right.png,83377
5735,yellow.png,blue.png,left black yellow.png,red.png,yellow right.png,83378
5736,blue.png,red.png,yellow black black yellow.png,blue.png,red left.png,83379
5737,yellow.png,red.png,green blue.png,yellow.png,green right.png,83380
5738,black.png,blue.png,black yellow yellow black.png,red.png,black left.png,83381
5739,black.png,yellow.png,yellow green blue.png,green.png,green left.png,83382
5740,black.png,green.png,yellow black black yellow.png,green.png,green left.png,83383
5741,green.png,orange.png,multicolor.png,yellow.png,blue right.png,83384
5742,black.png,green.png,multicolor.png,yellow.png,black left.png,83385
5743,blue.png,blue.png,black yellow.png,orange.png,green right.png,83386
5744,yellow.png,blue.png,orange blue.png,yellow.png,red left.png,83387
5745,yellow.png,green.png,down black up red.png,blue.png,green right.png,83388
5746,green.png,black.png,green yellow.png,black.png,orange left.png,83389
5747,green.png,red.png,up_and_out black yellow.png,black.png,yellow left.png,83390
5748,red.png,green.png,green red.png,orange.png,red left.png,83391
5749,orange.png,blue.png,red blue.png,blue.png,green left.png,83392
5750,black.png,black.png,yellow black black yellow.png,blue.png,yellow right.png,83393
5751,blue.png,red.png,blue red.png,black.png,yellow right.png,83394
5752,green.png,orange.png,black red.png,blue.png,green left.png,83395
5753,orange.png,blue.png,red blue.png,orange.png,yellow right.png,83396
5754,orange.png,green.png,yellow red.png,blue.png,yellow left.png,83397
5755,orange.png,orange.png,left black yellow.png,blue.png,orange right.png,83398
5756,green.png,black.png,green yellow.png,green.png,green right.png,83399
5757,orange.png,black.png,green yellow.png,yellow.png,black left.png,83400
5758,blue.png,green.png,black red.png,red.png,none.png,83401
5759,orange.png,yellow.png,multicolor.png,blue.png,green right.png,83402
5760,orange.png,yellow.png,yellow green blue.png,red.png,black left.png,83403
5761,yellow.png,orange.png,green blue.png,yellow.png,yellow left.png,83404
5762,orange.png,blue.png,multicolor.png,black.png,yellow right.png,83405
5763,blue.png,blue.png,blue red.png,orange.png,green right.png,83406
5764,green.png,red.png,black yellow.png,yellow.png,blue right.png,83407
5765,orange.png,red.png,yellow blue.png,yellow.png,blue right.png,83408
5766,blue.png,red.png,yellow black black yellow.png,red.png,orange left.png,83409
5767,orange.png,red.png,blue red.png,orange.png,green left.png,83410
5768,yellow.png,blue.png,red blue.png,orange.png,green left.png,83411
5769,orange.png,yellow.png,yellow black black yellow.png,orange.png,green right.png,83412
5770,orange.png,yellow.png,green blue.png,blue.png,red left.png,83413
5771,blue.png,orange.png,down black up red.png,yellow.png,black right.png,83414
5772,orange.png,yellow.png,black yellow.png,green.png,blue right.png,83415
5773,yellow.png,blue.png,orange yellow.png,red.png,red left.png,83416
5774,red.png,green.png,yellow red.png,green.png,orange right.png,83417
5775,orange.png,black.png,green red.png,green.png,black left.png,83418
5776,yellow.png,blue.png,yellow red.png,blue.png,yellow left.png,83419
5777,black.png,orange.png,red blue.png,blue.png,yellow left.png,83420
5778,yellow.png,orange.png,green yellow.png,blue.png,blue right.png,83421
5779,green.png,green.png,orange blue.png,orange.png,yellow right.png,83422
5780,yellow.png,orange.png,multicolor.png,red.png,black right.png,83423
5781,green.png,yellow.png,black yellow yellow black.png,red.png,green left.png,83424
5782,red.png,black.png,green blue.png,yellow.png,black left.png,83425
5783,yellow.png,black.png,yellow green blue.png,red.png,black right.png,83426
5784,orange.png,red.png,black red.png,black.png,black right.png,83427
5785,yellow.png,blue.png,yellow black black yellow.png,blue.png,orange left.png,83428
5786,orange.png,blue.png,multicolor.png,black.png,black left.png,83429
5787,yellow.png,red.png,yellow green blue.png,black.png,yellow left.png,83430
5788,green.png,black.png,down black up red.png,black.png,yellow right.png,83431
5789,red.png,red.png,multicolor.png,blue.png,none.png,83432
5790,red.png,green.png,yellow green blue.png,yellow.png,red left.png,83433
5791,red.png,blue.png,green red.png,black.png,blue left.png,83434
5792,red.png,yellow.png,yellow black black yellow.png,blue.png,blue left.png,83435
5793,black.png,blue.png,black yellow yellow black.png,red.png,orange left.png,83436
5794,red.png,yellow.png,black yellow.png,red.png,orange left.png,83437
5795,red.png,yellow.png,black yellow yellow black.png,orange.png,blue left.png,83438
5796,red.png,black.png,multicolor.png,red.png,green right.png,83439
5797,yellow.png,blue.png,black yellow.png,yellow.png,black left.png,83440
5798,black.png,orange.png,blue red.png,orange.png,black right.png,83441
5799,orange.png,orange.png,orange blue.png,red.png,green left.png,83442
5800,orange.png,blue.png,down black up red.png,red.png,blue left.png,83443
5801,yellow.png,blue.png,black red.png,yellow.png,green left.png,83444
5802,red.png,yellow.png,down black up red.png,orange.png,orange left.png,83445
5803,blue.png,black.png,yellow green blue.png,black.png,orange left.png,83446
5804,black.png,red.png,red blue.png,yellow.png,blue left.png,83447
5805,green.png,black.png,up_and_out black yellow.png,green.png,blue right.png,83448
5806,orange.png,black.png,green red.png,black.png,black right.png,83449
5807,blue.png,blue.png,green red.png,orange.png,black right.png,83450
5808,red.png,red.png,multicolor.png,blue.png,red left.png,83451
5809,red.png,blue.png,up_and_out black yellow.png,red.png,yellow left.png,83452
5810,black.png,orange.png,blue red.png,green.png,orange left.png,83453
5811,green.png,blue.png,yellow red.png,green.png,blue left.png,83454
5812,black.png,yellow.png,orange yellow.png,green.png,none.png,83455
5813,red.png,green.png,black yellow yellow black.png,yellow.png,none.png,83456
5814,orange.png,black.png,yellow blue.png,orange.png,orange right.png,83457
5815,orange.png,yellow.png,orange blue.png,yellow.png,blue right.png,83458
5816,yellow.png,yellow.png,yellow red.png,blue.png,blue right.png,83459
5817,orange.png,orange.png,yellow black black yellow.png,black.png,green left.png,83460
5818,red.png,black.png,green blue.png,red.png,yellow right.png,83461
5819,red.png,green.png,black yellow.png,yellow.png,green left.png,83462
5820,black.png,green.png,yellow black black yellow.png,yellow.png,blue left.png,83463
5821,green.png,black.png,green red.png,green.png,yellow right.png,83464
5822,black.png,yellow.png,up_and_out black yellow.png,black.png,blue left.png,83465
5823,yellow.png,yellow.png,multicolor.png,black.png,red left.png,83466
5824,yellow.png,red.png,orange blue.png,orange.png,orange right.png,83467
5825,green.png,blue.png,black yellow.png,blue.png,green left.png,83468
5826,blue.png,yellow.png,multicolor.png,orange.png,black left.png,83469
5827,orange.png,black.png,red blue.png,orange.png,black left.png,83470
5828,black.png,blue.png,black red.png,red.png,red left.png,83471
5829,yellow.png,blue.png,black yellow yellow black.png,orange.png,green left.png,83472
5830,green.png,yellow.png,green blue.png,red.png,orange left.png,83473
5831,yellow.png,black.png,black red.png,blue.png,blue left.png,83474
5832,orange.png,orange.png,yellow green blue.png,green.png,black right.png,83475
5833,blue.png,blue.png,left black yellow.png,orange.png,black right.png,83476
5834,orange.png,blue.png,black yellow.png,orange.png,blue right.png,83477
5835,blue.png,red.png,multicolor.png,black.png,green left.png,83478
5836,blue.png,yellow.png,left black yellow.png,green.png,green left.png,83479
5837,blue.png,black.png,green blue.png,red.png,green left.png,83480
5838,orange.png,red.png,green yellow.png,yellow.png,orange left.png,83481
5839,orange.png,yellow.png,green yellow.png,black.png,green right.png,83482
5840,yellow.png,orange.png,green blue.png,red.png,black right.png,83483
5841,green.png,red.png,left black yellow.png,yellow.png,orange right.png,83484
5842,yellow.png,orange.png,blue red.png,green.png,black left.png,83485
5843,orange.png,orange.png,black yellow.png,orange.png,black left.png,83486
5844,black.png,red.png,yellow green blue.png,blue.png,orange left.png,83487
5845,blue.png,black.png,green yellow.png,orange.png,green left.png,83488
5846,black.png,orange.png,green red.png,black.png,red left.png,83489
5847,green.png,yellow.png,green yellow.png,green.png,green right.png,83490
5848,yellow.png,red.png,multicolor.png,black.png,blue left.png,83491
5849,black.png,yellow.png,black yellow yellow black.png,green.png,black right.png,83492
5850,black.png,yellow.png,yellow blue.png,red.png,none.png,83493
5851,red.png,black.png,green red.png,yellow.png,black left.png,83494
5852,yellow.png,red.png,red blue.png,blue.png,orange right.png,83495
5853,black.png,yellow.png,black yellow yellow black.png,blue.png,green left.png,83496
5854,blue.png,black.png,yellow green blue.png,red.png,orange right.png,83497
5855,black.png,blue.png,yellow black black yellow.png,blue.png,blue left.png,83498
5856,black.png,orange.png,green blue.png,orange.png,yellow right.png,83499
5857,blue.png,blue.png,yellow green blue.png,blue.png,orange left.png,83500
5858,blue.png,yellow.png,green red.png,blue.png,none.png,83501
5859,green.png,green.png,orange blue.png,black.png,yellow left.png,83502
5860,red.png,red.png,black yellow yellow black.png,green.png,yellow right.png,83503
5861,blue.png,green.png,orange yellow.png,black.png,black right.png,83504
5862,red.png,blue.png,yellow green blue.png,blue.png,orange left.png,83505
5863,orange.png,orange.png,orange yellow.png,red.png,orange left.png,83506
5864,orange.png,orange.png,orange blue.png,yellow.png,red left.png,83507
5865,green.png,red.png,green yellow.png,blue.png,yellow right.png,83508
5866,black.png,green.png,left black yellow.png,yellow.png,yellow left.png,83509
5867,red.png,red.png,yellow blue.png,yellow.png,none.png,83510
5868,orange.png,orange.png,black yellow yellow black.png,blue.png,blue right.png,83511
5869,green.png,red.png,yellow green blue.png,black.png,yellow right.png,83512
5870,orange.png,blue.png,up_and_out black yellow.png,blue.png,none.png,83513
5871,green.png,yellow.png,black yellow.png,green.png,orange right.png,83514
5872,red.png,yellow.png,yellow green blue.png,red.png,orange right.png,83515
5873,black.png,yellow.png,yellow red.png,yellow.png,red left.png,83516
5874,orange.png,red.png,blue red.png,yellow.png,black right.png,83517
5875,green.png,blue.png,yellow red.png,green.png,black left.png,83518
5876,black.png,yellow.png,orange yellow.png,green.png,green left.png,83519
5877,black.png,green.png,yellow blue.png,orange.png,black left.png,83520
5878,black.png,orange.png,green yellow.png,black.png,orange right.png,83521
5879,green.png,orange.png,green yellow.png,green.png,none.png,83522
5880,yellow.png,green.png,yellow green blue.png,red.png,black left.png,83523
5881,green.png,yellow.png,blue red.png,blue.png,yellow left.png,83524
5882,yellow.png,red.png,green red.png,yellow.png,orange left.png,83525
5883,orange.png,yellow.png,green yellow.png,red.png,green right.png,83526
5884,black.png,black.png,black yellow.png,orange.png,red left.png,83527
5885,orange.png,red.png,orange blue.png,black.png,green right.png,83528
5886,green.png,blue.png,up_and_out black yellow.png,green.png,green right.png,83529
5887,blue.png,green.png,black red.png,black.png,black right.png,83530
5888,orange.png,orange.png,yellow green blue.png,orange.png,green right.png,83531
5889,yellow.png,blue.png,up_and_out black yellow.png,blue.png,orange right.png,83532
5890,yellow.png,blue.png,left black yellow.png,yellow.png,green left.png,83533
5891,red.png,blue.png,yellow green blue.png,blue.png,green right.png,83534
5892,yellow.png,orange.png,green blue.png,yellow.png,blue right.png,83535
5893,yellow.png,black.png,down black up red.png,green.png,yellow left.png,83536
5894,blue.png,black.png,yellow red.png,green.png,green right.png,83537
5895,blue.png,red.png,multicolor.png,blue.png,none.png,83538
5896,blue.png,blue.png,green red.png,orange.png,yellow left.png,83539
5897,yellow.png,orange.png,up_and_out black yellow.png,green.png,blue left.png,83540
5898,green.png,black.png,yellow blue.png,red.png,green right.png,83541
5899,yellow.png,yellow.png,left black yellow.png,green.png,blue left.png,83542
5900,blue.png,yellow.png,yellow red.png,black.png,yellow right.png,83543
5901,black.png,orange.png,green red.png,red.png,blue right.png,83544
5902,yellow.png,yellow.png,up_and_out black yellow.png,black.png,blue left.png,83545
5903,orange.png,yellow.png,left black yellow.png,red.png,yellow right.png,83546
5904,orange.png,blue.png,down black up red.png,blue.png,blue right.png,83547
5905,orange.png,orange.png,green red.png,blue.png,orange right.png,83548
5906,red.png,red.png,green yellow.png,orange.png,green left.png,83549
5907,green.png,green.png,black red.png,red.png,yellow left.png,83550
5908,black.png,yellow.png,multicolor.png,black.png,black right.png,83551
5909,red.png,orange.png,black yellow yellow black.png,black.png,yellow right.png,83552
5910,green.png,yellow.png,yellow blue.png,blue.png,blue right.png,83553
5911,red.png,yellow.png,green red.png,orange.png,black right.png,83554
5912,black.png,orange.png,yellow green blue.png,orange.png,blue right.png,83555
5913,yellow.png,blue.png,green red.png,orange.png,red left.png,83556
5914,blue.png,red.png,green blue.png,green.png,green left.png,83557
5915,orange.png,blue.png,red blue.png,yellow.png,yellow left.png,83558
5916,blue.png,yellow.png,green yellow.png,red.png,yellow right.png,83559
5917,yellow.png,black.png,yellow green blue.png,green.png,orange right.png,83560
5918,blue.png,yellow.png,left black yellow.png,yellow.png,black right.png,83561
5919,orange.png,green.png,black red.png,orange.png,blue left.png,83562
5920,yellow.png,yellow.png,orange yellow.png,yellow.png,black right.png,83563
5921,blue.png,blue.png,yellow green blue.png,red.png,none.png,83564
5922,yellow.png,red.png,blue red.png,yellow.png,blue right.png,83565
5923,yellow.png,orange.png,up_and_out black yellow.png,orange.png,none.png,83566
5924,black.png,red.png,black red.png,orange.png,black left.png,83567
5925,green.png,orange.png,black red.png,green.png,red left.png,83568
5926,blue.png,blue.png,black red.png,black.png,black right.png,83569
5927,yellow.png,green.png,black yellow yellow black.png,blue.png,orange right.png,83570
5928,black.png,black.png,black yellow.png,red.png,orange left.png,83571
5929,green.png,black.png,green yellow.png,orange.png,green right.png,83572
5930,orange.png,green.png,multicolor.png,red.png,yellow left.png,83573
5931,yellow.png,black.png,black red.png,red.png,green left.png,83574
5932,black.png,yellow.png,red blue.png,black.png,red left.png,83575
5933,orange.png,orange.png,orange blue.png,green.png,blue left.png,83576
5934,green.png,black.png,green yellow.png,blue.png,yellow right.png,83577
5935,yellow.png,yellow.png,black yellow.png,red.png,orange left.png,83578
5936,blue.png,green.png,orange blue.png,red.png,orange left.png,83579
5937,blue.png,green.png,black yellow.png,red.png,green right.png,83580
5938,green.png,red.png,left black yellow.png,yellow.png,green left.png,83581
5939,orange.png,green.png,multicolor.png,green.png,yellow right.png,83582
5940,blue.png,orange.png,multicolor.png,red.png,black left.png,83583
5941,red.png,red.png,yellow black black yellow.png,black.png,black left.png,83584
5942,red.png,red.png,yellow black black yellow.png,red.png,none.png,83585
5943,green.png,yellow.png,yellow red.png,black.png,blue left.png,83586
5944,red.png,black.png,red blue.png,red.png,orange left.png,83587
5945,orange.png,yellow.png,down black up red.png,blue.png,red left.png,83588
5946,yellow.png,green.png,black yellow.png,red.png,green right.png,83589
5947,red.png,blue.png,black yellow yellow black.png,red.png,black right.png,83590
5948,orange.png,orange.png,orange yellow.png,green.png,orange left.png,83591
5949,orange.png,green.png,yellow red.png,yellow.png,green right.png,83592
5950,black.png,orange.png,orange yellow.png,orange.png,blue right.png,83593
5951,red.png,black.png,yellow black black yellow.png,red.png,blue right.png,83594
5952,yellow.png,black.png,black yellow.png,blue.png,orange left.png,83595
5953,orange.png,green.png,yellow black black yellow.png,red.png,yellow right.png,83596
5954,black.png,green.png,yellow blue.png,orange.png,green left.png,83597
5955,red.png,yellow.png,black red.png,red.png,red left.png,83598
5956,black.png,orange.png,orange blue.png,red.png,green left.png,83599
5957,red.png,blue.png,yellow blue.png,red.png,orange left.png,83600
5958,black.png,orange.png,orange yellow.png,orange.png,yellow left.png,83601
5959,red.png,red.png,black red.png,yellow.png,orange left.png,83602
5960,black.png,green.png,orange yellow.png,green.png,orange right.png,83603
5961,orange.png,black.png,black red.png,black.png,none.png,83604
5962,orange.png,red.png,yellow red.png,blue.png,green right.png,83605
5963,orange.png,yellow.png,left black yellow.png,orange.png,none.png,83606
5964,black.png,green.png,up_and_out black yellow.png,yellow.png,none.png,83607
5965,orange.png,black.png,black red.png,orange.png,orange left.png,83608
5966,blue.png,blue.png,red blue.png,green.png,black left.png,83609
5967,orange.png,green.png,up_and_out black yellow.png,yellow.png,yellow left.png,83610
5968,orange.png,red.png,green red.png,blue.png,yellow left.png,83611
5969,orange.png,orange.png,yellow black black yellow.png,green.png,orange right.png,83612
5970,blue.png,red.png,green yellow.png,yellow.png,green left.png,83613
5971,yellow.png,orange.png,green red.png,black.png,blue left.png,83614
5972,orange.png,green.png,green blue.png,red.png,yellow left.png,83615
5973,red.png,red.png,black yellow.png,red.png,orange left.png,83616
5974,yellow.png,red.png,multicolor.png,orange.png,red left.png,83617
5975,yellow.png,green.png,green blue.png,orange.png,orange left.png,83618
5976,orange.png,red.png,black yellow yellow black.png,green.png,yellow right.png,83619
5977,orange.png,blue.png,black yellow yellow black.png,orange.png,black right.png,83620
5978,green.png,green.png,green blue.png,blue.png,green left.png,83621
5979,yellow.png,green.png,green red.png,red.png,orange left.png,83622
5980,blue.png,red.png,orange yellow.png,black.png,black right.png,83623
5981,green.png,red.png,yellow blue.png,black.png,yellow left.png,83624
5982,black.png,yellow.png,black red.png,orange.png,none.png,83625
5983,orange.png,green.png,multicolor.png,red.png,black left.png,83626
5984,red.png,blue.png,orange yellow.png,red.png,black left.png,83627
5985,black.png,black.png,black yellow.png,black.png,green right.png,83628
5986,blue.png,orange.png,up_and_out black yellow.png,red.png,green left.png,83629
5987,blue.png,blue.png,left black yellow.png,green.png,yellow right.png,83630
5988,red.png,red.png,yellow green blue.png,blue.png,none.png,83631
5989,red.png,green.png,red blue.png,green.png,none.png,83632
5990,green.png,blue.png,green yellow.png,green.png,green left.png,83633
5991,red.png,black.png,green red.png,yellow.png,blue left.png,83634
5992,black.png,green.png,red blue.png,green.png,yellow right.png,83635
5993,green.png,blue.png,orange blue.png,green.png,orange right.png,83636
5994,green.png,blue.png,green yellow.png,green.png,orange left.png,83637
5995,black.png,green.png,green yellow.png,green.png,yellow left.png,83638
5996,blue.png,orange.png,yellow green blue.png,black.png,orange left.png,83639
5997,green.png,orange.png,yellow red.png,blue.png,black right.png,83640
